6;V00979;VITRAGE;DIVERS VITRAGE 0;95450;VIGNY;28/09/2017;21.06;34
5;V00323;EQUIPEMENT ATELIER;MATERIEL;95650;PUISEUX PONTOISE;03/05/2017;102;20
8;V01009;FILTRATION;FILTRE A HUILE;78130;LES MUREAUX;07/12/2016;26.39;21.75
1;V00330;FREINAGE;DISQUE;95015;CERGY PONTOISE;29/09/2017;140.80;41.82
2;V00824;VITRAGE;DIVERS VITRAGE 0;91470;LIMOURS;27/11/2017;798.88;50.13
7;V00740;EQUIPEMENT ATELIER;CONSOMABLE;95300;ENNERY;08/10/2016;15.77;26.13
5;V00411;DIVERS;CABLE;;;03/07/2015;16.10;44.29
8;V01009;ELECTRICITE;BOUGIE DE PRECHAUFFAGE;78130;LES MUREAUX;19/10/2017;33.69;27.99
1;V01122;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95310;ST OUEN L AUMONE;01/12/2017;714.11;47.27
8;V00689;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;;;29/04/2016;8.23;9.11
1;V01168;VITRAGE;DIVERS VITRAGE 0;60230;CHAMBLY;24/05/2017;12.63;33.33
8;V00689;VITRAGE;DIVERS VITRAGE 0;;;11/09/2017;14.79;9.13
1;V00181;EQUIPEMENT ATELIER;MATERIEL;95320;SAINT LEU LA FORET;17/11/2017;19.90;24.62
2;V00813;VITRAGE;DIVERS VITRAGE 0;95170;DEUIL LA BARRE;22/09/2016;200.97;44.61
5;V00411;ELECTRICITE;CAPTEURS, SONDES;;;23/09/2017;36.13;33.74
5;V00411;FILTRATION;FILTRE HABITACLE;;;20/12/2017;10.65;31.27
7;V00696;COMPTABILITE;DIVERS COMPTABILITE;95340;PERSAN;03/06/2016;0;0
6;V00979;DIVERS;BAGUE, JOINT;95450;VIGNY;03/08/2016;-6.32;35.92
6;V00752;DIVERS;DIVERS 0;95450;VIGNY;29/02/2016;240;10
8;V00572;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ADDITIF;95650;PUISEUX PONTOISE;02/03/2016;23.28;18.81
2;V00843;VITRAGE;DIVERS VITRAGE 0;78260;ACHERES;20/04/2015;44.94;40.05
1;V00074;FILTRATION;FILTRE HABITACLE;95250;BEAUCHAMP;17/11/2015;-13.72;29.37
5;V00411;FREINAGE;KIT DE FREIN;;;05/05/2015;51.75;40
8;V00968;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95310;ST OUEN L AUMONE;06/03/2017;9;52.22
7;V00676;INDEFINI;INDEFINI;95520;OSNY;19/03/2015;-96.25;100
1;V00043;EMBRAYAGE;KIT EMBRAYAGE;95150;TAVERNY;14/10/2015;378;36.67
5;V00411;FILTRATION;FILTRE A HUILE;;;08/04/2015;17.99;25.74
5;V00559;DIVERS;CABLE;60119;HENONVILLE;07/09/2017;29.75;44.27
7;V01258;COMPTABILITE;CONSIGNE;94410;ST MAURICE;18/05/2017;-45.73;0
5;V00411;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;;;27/02/2015;22.48;51.42
7;V00739;ELECTRICITE;MOTEUR ELECTRIQUE;95000;CERGY;04/12/2015;-328.30;44.28
7;V00676;FILTRATION;FILTRE A AIR;95520;OSNY;30/12/2015;7.65;25.62
5;V00411;FILTRATION;FILTRE A CARBURANT;;;09/03/2016;85.36;30.96
8;V00166;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95650;PUISEUX PONTOISE;12/12/2017;5.17;19.15
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;TRANSMISSION;;;25/08/2015;66.89;36.67
5;V00411;ELECTRICITE;BOUGIE D'ALLUMAGE;;;11/05/2016;64.95;44.62
2;V00784;EQUIPEMENT ATELIER;EPI;78580;MAULE;09/12/2016;9.60;35.21
5;V00411;FREINAGE;KIT DE FREIN;;;23/12/2016;60;32
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;VERIN DE HAYON;;;27/04/2016;35.21;11.33
8;V00968;FILTRATION;FILTRE HABITACLE;95310;ST OUEN L AUMONE;19/07/2017;13.90;27.70
6;V00752;COMPTABILITE;DIVERS COMPTABILITE;95450;VIGNY;16/06/2016;120;11.67
5;V00430;FILTRATION;FILTRE A HUILE;;;29/09/2015;6;25.67
2;V00841;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95220;HERBLAY;13/11/2017;80.89;64.67
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;;;22/09/2016;79.55;31.46
7;V00739;FREINAGE;PLAQUETTE;95000;CERGY;16/06/2016;54.36;27.50
2;V00150;EQUIPEMENT ATELIER;MATERIEL;95310;SAINT OUEN L'AUMONE;22/09/2015;58.36;63.37
2;V00824;EQUIPEMENT ATELIER;MATERIEL;91470;LIMOURS;11/02/2015;377.35;45.71
5;V00411;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;;;25/04/2016;10.01;49.05
5;V00411;FREINAGE;DISQUE;;;26/06/2017;55.93;40
5;V00411;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;;;05/09/2017;12.38;54.77
5;V00960;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;;;24/12/2016;22.64;36.17
1;V00074;FREINAGE;PLAQUETTE;95250;BEAUCHAMP;17/10/2016;62.85;38.95
8;V00166;FILTRATION;FILTRE A AIR;95650;PUISEUX PONTOISE;07/12/2016;22.91;25.62
1;V00043;FILTRATION;FILTRE A CARBURANT;95150;TAVERNY;05/07/2016;27.02;25.65
7;V00646;DIRECTION, SUSPENSION, TRANSMISSION;;95640;MARINES;18/02/2015;13;15
1;V00633;FILTRATION;FILTRE A HUILE;95150;TAVERNY;15/03/2017;5.47;25.59
1;V01201;DIRECTION, SUSPENSION, TRANSMISSION;DIVERS PSD 0;95520;OSNY;09/11/2017;218.04;18.75
1;V00662;VITRAGE;ABRASIF, MASQUAGE;95310;ST OUEN L AUMONE;20/10/2015;-56;30
6;V00331;MOTEUR;SUPPORT MOTEUR;95640;MARINES;08/09/2016;27.30;26.15
6;V00331;FILTRATION;FILTRE A HUILE;95640;MARINES;03/07/2017;14.90;29.53
1;V01114;ENTRAINEMENT;ALTERNATEUR;95520;OSNY;23/11/2016;305.80;30.91
2;V01203;DIVERS;DIVERS 0;95330;DOMONT;24/01/2017;-56.70;35.71
5;V00411;FREINAGE;DISQUE;;;28/04/2017;87.70;50.40
8;V00166;ELECTRICITE;CAPTEURS, SONDES;95650;PUISEUX PONTOISE;04/07/2017;24.54;10.76
5;V00411;LIQUIDE;DIVERS LIQUIDES;;;30/04/2015;6.85;37.81
7;V00739;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;95000;CERGY;10/09/2015;44.80;30.78
8;V00968;FILTRATION;FILTRE A HUILE;95310;ST OUEN L AUMONE;29/08/2016;41.41;21.73
6;V00601;ENTRAINEMENT;COURROIES;95310;ST OUEN L AUMONE;24/03/2015;14.01;49.96
1;V01168;FREINAGE;DISQUE;60230;CHAMBLY;03/03/2017;65.56;47.27
8;V01009;FILTRATION;FILTRE A HUILE;78130;LES MUREAUX;05/10/2016;5.90;21.69
7;V00695;FREINAGE;PLAQUETTE;95450;CONDECOURT;16/03/2016;11.31;26.35
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;BUTEE, SEMELLE, COUPELLE, KIT DE PROTECTION;;;23/11/2017;50.42;19.99
8;V00166;FILTRATION;FILTRE A HUILE;95650;PUISEUX PONTOISE;20/07/2016;25.32;23.38
5;V00430;ECHAPPEMENT;TUBE, SILENCIEUX;;;14/01/2015;325.63;32.89
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;TRANSMISSION;;;06/05/2015;80.87;27.28
5;V00411;EQUIPEMENT ATELIER;CONSOMABLE;;;09/01/2016;5.63;42.63
7;V00695;MOTEUR;PIECES MOTEUR;95450;CONDECOURT;08/09/2016;30.59;33.83
5;V00974;EQUIPEMENT ATELIER;OUTILLAGE;;;08/10/2016;-33.65;13.34
1;V00638;ECHAPPEMENT;TUBE, SILENCIEUX;95840;VILLIERS ADAM;03/11/2015;137.13;32.62
5;V00960;MOTEUR;SUPPORT MOTEUR;;;12/06/2015;34.16;19.96
5;V00411;LIQUIDE;LAVE GLACE;;;27/07/2016;7.14;30.67
7;V01148;LIQUIDE;HUILE MOTEUR;60240;MONTJAVOULT;03/08/2017;18.32;24.40
7;V00653;COMPTABILITE;DIVERS COMPTABILITE;95300;ENNERY;30/06/2016;0;0
