6;V00979;FREINAGE;PLAQUETTE;95450;VIGNY;15/11/2016;57.50;42
7;V00701;VITRAGE;RETROVISEUR, MIROIR;95490;VAUREAL;27/03/2015;111.75;25.33
1;V00633;FILTRATION;FILTRE HABITACLE;95150;TAVERNY;09/01/2017;7.97;29.36
8;V00687;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;;;11/05/2016;1.85;8.65
5;V00413;PNEUS;PNEUS;95610;ERAGNY;13/11/2017;77.52;25
1;V00675;EQUIPEMENT ATELIER;MATERIEL;95802;CERGY-PONTOISE CEDEX;03/03/2017;87.51;20.24
7;V00460;FILTRATION;FILTRE A HUILE;95000;CERGY;19/10/2016;8;36.75
1;V00074;COMPTABILITE;DIVERS COMPTABILITE;95250;BEAUCHAMP;28/02/2017;212;0
7;V01044;FREINAGE;PLAQUETTE;95480;PIERRELAYE;14/09/2017;10.69;36.48
8;V00166;FILTRATION;FILTRE A CARBURANT;95650;PUISEUX PONTOISE;15/07/2015;41.45;28.01
6;V00979;FILTRATION;FILTRE A CARBURANT;95450;VIGNY;15/09/2017;24.06;36.70
1;V00937;VITRAGE;ABRASIF, MASQUAGE;95310;ST OUEN L AUMONE;12/05/2015;29.88;43.74
2;V00819;VITRAGE;DIVERS VITRAGE 0;92190;MEUDON;13/10/2017;46.75;50.95
6;V00979;FILTRATION;FILTRE A AIR;95450;VIGNY;03/03/2017;-10.80;29.35
1;V00937;ENTRAINEMENT;KIT DE DISTRIBUTION AVEC POMPE A EAU;95310;ST OUEN L AUMONE;03/11/2015;-148.10;41.54
7;V00676;FILTRATION;FILTRE A AIR;95520;OSNY;10/09/2016;7.01;25.68
5;V00484;FREINAGE;PLAQUETTE;;;04/03/2016;0;0
5;V00411;FILTRATION;FILTRE A CARBURANT;;;08/04/2017;33.18;32.58
5;V00411;FREINAGE;PLAQUETTE;;;15/03/2017;126.86;48.91
8;V00166;ECHAPPEMENT;TUBE, SILENCIEUX;95650;PUISEUX PONTOISE;25/04/2015;-18.96;19.51
1;V00339;EQUIPEMENT ATELIER;OUTILLAGE;95800;CERGY SAINT CHRISTOPHE;31/03/2017;8.60;23.49
